id,sheet,source,description,city,province_state,materialOpCost,laborOpCost,equipmentOpCost
091972,materials_opaque,custom,"Ejot Thermal Clips- 4.5"" per piece",VANCOUVER,BRITISH COLUMBIA,25.654,10.853,0.0
091973,materials_opaque,custom,"Ejot Thermal Clips- 6.5"" per piece",VANCOUVER,BRITISH COLUMBIA,25.457,7.662,0.0
091974,materials_opaque,custom,"Ejot Thermal Clips- 7.5"" per piece",VANCOUVER,BRITISH COLUMBIA,12.296,1.57,0.0
091975,materials_opaque,custom,"Ejot Thermal Clips- 8.5"" per piece",VANCOUVER,BRITISH COLUMBIA,28.498,10.937,0.0
091976,materials_opaque,custom,"Ejot Thermal Clips- 11"" per piece",VANCOUVER,BRITISH COLUMBIA,1.742,10.434,0.0
091977,materials_opaque,custom,"Ejot Thermal Clips- 13"" per piece",VANCOUVER,BRITISH COLUMBIA,53.815,9.058,0.0
091978,materials_opaque,custom,"Ejot Thermal Clips- 16"" per piece",VANCOUVER,BRITISH COLUMBIA,41.825,9.207,0.0
071979,materials_opaque,custom,Fero-fast offset bracket c/w ledger angle,VANCOUVER,BRITISH COLUMBIA,42.594,0.0,0.0
081980,materials_opaque,custom,"wood framed attic rafter vent baffles, 22x48,",VANCOUVER,BRITISH COLUMBIA,4.027,3.634,0.0
071981,materials_opaque,custom,"Structural steel column, 4"" diam, shop fab'd 100 ton (1-2 storey structural steel building).",VANCOUVER,BRITISH COLUMBIA,244.981,17.283,14.393
091982,materials_opaque,custom,"XPS 2"", concrete faced insulation panel 2x4ft",VANCOUVER,BRITISH COLUMBIA,33.092,2.06,0.0
021984,materials_opaque,custom,"cast in place concrete footing, reinforced strip footin 20x10"", placing and finishing",VANCOUVER,BRITISH COLUMBIA,588.256,705.116,1.781
021985,materials_opaque,custom,"Precast panel,  complete with X-Connectors (FRP) at 16""x32"" spacing, w 8"" of XPS Insulation",VANCOUVER,BRITISH COLUMBIA,148.014,15.472,12.384
071986,materials_opaque,custom,"5/8"" inch galvanized steel hat tracks, 12ft long modified to sqft wall area (assuming every other stud)",VANCOUVER,BRITISH COLUMBIA,1.327,0.982,0.0
061987,materials_opaque,custom,"stainless steel brick ties (Hohmann & Barnard Masonry Stainless Steel 2-Seal Thermal Wing Nut Anchor)- up to 4"", 32x24"" spacing",VANCOUVER,BRITISH COLUMBIA,0.423,1.208,0.0
061988,materials_opaque,custom,"stainless steel brick ties (Hohmann & Barnard Masonry Stainless Steel 2-Seal Thermal Wing Nut Anchor)- up to 8"", 32"" x 24"" spacing",VANCOUVER,BRITISH COLUMBIA,2.619,4.858,0.0
081989,materials_opaque,custom,"wood nailing strip/strapping, 1""x1""x8' . Estimated to be similar to wood strapping",VANCOUVER,BRITISH COLUMBIA,0.303,0.15,0.0
061990,materials_opaque,custom,"galvanized steel brick ties, up to 4"", 32x24"" spacing",VANCOUVER,BRITISH COLUMBIA,0.028,0.648,0.0
061991,materials_opaque,custom,"galvanized steel brick ties, up to 8"", 32x24"" spacing",VANCOUVER,BRITISH COLUMBIA,0.084,2.762,0.0
071992,materials_opaque,custom,"1.5"" steel stud, non load bearing, installed, modified to sqft wall area",VANCOUVER,BRITISH COLUMBIA,1.543,5.402,0.0
071993,materials_opaque,custom,"3' x 20' long 26 guage painted wall panel, modified to sqft",VANCOUVER,BRITISH COLUMBIA,8.619,12.42,0.0
071994,materials_opaque,custom,"ZEE girt member, 16"" gauge, 25' long  isntalled at 2ft o/c vert., modified to sqft",VANCOUVER,BRITISH COLUMBIA,5.455,3.213,0.0
091995,materials_opaque,custom,"thermal tape and insulation break for metal sheet walls, at 2ft o/c vert.",VANCOUVER,BRITISH COLUMBIA,0.834,1.306,0.0
021996,materials_opaque,custom,generic structural thermal break for reinforcing steel in concrete parapet,VANCOUVER,BRITISH COLUMBIA,85.073,0.0,0.0
180135,materials_lighting,placeholder,"Strap, steel, 2 holes, rigid steel conduit, 1/2"" diameter",,,0.179,1.283,0.0
180136,materials_lighting,placeholder,"Rooftop channel support, 1-5/8"" L x 1-5/8"" W, 12 ga. hot dip galv., sngl. base",,,4.049,24.697,0.0
180137,materials_lighting,placeholder,"Wiring duct plastic, PVC, snap-in slots, adhesive backed, 2"" W x 1"" H",,,13.381,47.861,0.0
180138,materials_lighting,placeholder,"Fixture hangers, flexible, 3/4"" diameter, 4"" long",,,55.89,265.581,0.0
180139,materials_lighting,placeholder,"Wire, copper, stranded, 600 volt, #14, type THWN-THHN, normal installation conditions in wireway, conduit, cable tray",,,66.12,33.549,0.0
180140,materials_lighting,placeholder,"Wire, copper, solid, 600 volt, #12, type THWN-THHN, normal installation conditions in wireway, conduit, cable tray",,,55.925,171.625,0.0
180141,materials_lighting,placeholder,"Wire, copper, solid, 600 volt, #10, type THWN-THHN, normal installation conditions in wireway, conduit, cable tray",,,139.32,17.595,0.0
180142,materials_lighting,placeholder,"Intermediate metal conduit, 1/2"" diameter, to 10' high, incl 2 terminations, 2 elbows, 11 beam clamps, and 11 couplings per 100 LF",,,18.476,32.81,0.0
180143,materials_lighting,placeholder,"Outlet boxes, pressed steel, concrete, set flush, 4"" deep",,,12.009,94.427,0.0
180144,materials_lighting,placeholder,"Outlet boxes, pressed steel, concrete, plate, incl 3/8"" stud",,,72.895,36.447,0.0
180145,materials_lighting,placeholder,"Pull boxes, steel, type SC, 12"" W x 12"" H x 4"" D, NEMA 1",,,177.048,283.232,0.0
180146,materials_lighting,placeholder,"Electrical nonmetallic tubing (ENT), flexible, 1"" diameter",,,16.614,8.902,0.0
180147,materials_lighting,placeholder,"Fluorescent fixture, interior, surface mounted, acrylic lens, six 40 watt, 2' W x 4' L, incl lamps, mounting hardware and connections",,,221.103,47.388,0.0
180148,materials_lighting,placeholder,"Fluorescent fixture, interior, high bay pendent mounted, 6-32 W, T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,316.576,115.182,0.0
180149,materials_lighting,placeholder,"Fluorescent fixture, interior, acrylic lens, grid recess ceiling mounted, 4-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,1109.648,651.306,0.0
180150,materials_lighting,placeholder,"Fluorescent fixture, interior, high bay pendent mounted, 4-54 W, T5HO, 16"" W x 4' L, incl lamps, mounting hardware and connections",,,1188.85,728.035,0.0
180151,materials_lighting,placeholder,"Fluorescent fixture, interior, acrylic lens, grid recess ceiling mounted, 2-32 W T8, 1' W x 4' L, incl lamps, mounting hardware and connections",,,1047.6,539.902,0.0
180152,materials_lighting,placeholder,"Fluorescent fixture, interior, acrylic lens, grid recess ceiling mounted, 2-U32 W T8, 2' W x 2' L, incl lamps, mounting hardware and connections",,,742.825,406.681,0.0
180153,materials_lighting,placeholder,"Fluorescent fixture, interior, acrylic lens, grid recess ceiling mounted, 2-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,1499.2,211.25,0.0
180154,materials_lighting,placeholder,"Fluorescent fixture, interior, acrylic lens, grid recess ceiling mounted, 3-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,208.656,508.53,0.0
180155,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, surface mounted, RS, 2-32 W T8, 4' long, incl lamps, mounting hardware and connections",,,331.494,32.336,0.0
180156,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, surface mounted, S.L., 1-60 W T8, 8' long, incl lamps, mounting hardware and connections",,,401.646,483.585,0.0
180157,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, surface mounted, S.L., 2-T8/60 W, 8' long, incl lamps, mounting hardware and connections",,,740.704,89.799,0.0
180158,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, surface mounted, H.O., 2-54 W, T5HO, 4' long, incl lamps, mounting hardware and connections",,,607.7,477.714,0.0
180159,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, staggered cove mounted, 1-32 W T8, 4' long, incl lamps, mounting hardware and connections",,,312.825,156.95,0.0
180160,materials_lighting,placeholder,"Fluorescent fixture, interior, high bay pendent mounted, 6-54 W, T5HO, 2' W x 4' L, incl lamps, mounting hardware and connections",,,635.095,584.01,0.0
180161,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, pendent mounted, industrial, white porcelain enamel, R.S., 2-32 W T8, 4' L, incl lamps, mounting hardware and connections",,,297.073,39.93,0.0
180162,materials_lighting,placeholder,"Fluorescent fixture, interior, strip, pendent mounted, industrial, white porcelain enamel, S.L., 2-60 W T8, 8' L, incl lamps, mounting hardware and connections",,,68.808,561.756,0.0
180163,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer, air handling, R.S., 4-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,560.448,101.48,0.0
180164,materials_lighting,placeholder,"Fluorescent fixture, interior, air connector insulated, 5"" dia, incl lamps, mounting hardware and connections",,,23.571,24.185,0.0
180165,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer, direct/indirect, 2-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,1086.96,235.95,0.0
180166,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer parabolic lay-in, 1-32 W T8, 1' W x 4' L, incl lamps, mounting hardware and connections",,,214.268,297.539,0.0
180167,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer parabolic lay-in, 2-32 W T8, 1' W x 4' L, incl lamps, mounting hardware and connections",,,275.023,391.56,0.0
180168,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer parabolic lay-in, 2-U32 W T8, 2' W x 2' L, incl lamps, mounting hardware and connections",,,559.559,193.842,0.0
180169,materials_lighting,placeholder,"Fluorescent fixture, interior, troffer parabolic lay-in, 3-32 W T8, 2' W x 4' L, incl lamps, mounting hardware and connections",,,341.856,336.996,0.0
180170,materials_lighting,placeholder,"Fluorescent fixture, interior, downlight, recess mounted, incl lamps, mounting hardware and connections",,,638.197,232.716,0.0
180171,materials_lighting,placeholder,"Fluorescent fixture, interior, wall washer, recess mounted, incl lamps, mounting hardware and connections",,,229.338,60.888,0.0
180172,materials_lighting,placeholder,"Fluorescent fixture, interior, direct/indirect, steel, pendent mounted, 4' L, incl lamps, mounting hardware and connections",,,259.497,331.476,0.0
180173,materials_lighting,placeholder,"Fluorescent fixture, interior, direct/indirect, aluminum, pendent mounted, 4' L, incl lamps, mounting hardware and connections",,,1902.81,389.988,0.0
180174,materials_lighting,placeholder,"Fluorescent fixture, interior, prefabricated cove, steel continuous row, 4' L, incl lamps, mounting hardware and connections",,,1167.372,251.712,0.0
180175,materials_lighting,placeholder,"Fluorescent fixture, interior, prefabricated cove, aluminum continuous row, 4' L, incl lamps, mounting hardware and connections",,,1270.08,38.502,0.0
180176,materials_lighting,placeholder,"Metal halide fixture, interior, surface mounted, high bay, aluminum reflector, single unit, 1,000 W, incl lamps, mounting hardware and connections",,,2101.84,1494.885,0.0
180177,materials_lighting,placeholder,"Metal halide fixture, interior, surface mounted, low bay, aluminum reflector, DX lamp, 250 W, incl lamps, mounting hardware and connections",,,1778.28,164.475,0.0
180178,materials_lighting,placeholder,"Metal halide fixture, interior, surface mounted, high bay, aluminum reflector, single unit, 400 W, incl lamps, mounting hardware and connections",,,962.4,1415.167,0.0
180179,materials_lighting,placeholder,"Metal halide fixture, interior, surface mounted, low bay, aluminum reflector, DX lamp, 400 W, incl lamps, mounting hardware and connections",,,534.87,264.55,0.0
180180,materials_lighting,placeholder,"Metal halide fixture, interior, recessed, square, 175 W, incl lamps and mounting hardware",,,1671.875,716.494,0.0
180181,materials_lighting,placeholder,"Metal halide fixture, interior, surface, square, 175 W, incl lamps and mounting hardware",,,2501.55,540.36,0.0
180182,materials_lighting,placeholder,"Metal halide fixture, interior, pendent, square, 175 W, incl lamps and mounting hardware",,,969.255,218.514,0.0
180183,materials_lighting,placeholder,"Metal halide fixture, interior, pendent, square, 250 W, incl lamps and mounting hardware",,,1321.72,800.7,0.0
180184,materials_lighting,placeholder,"Metal halide fixture, interior, pendent, square, 400 W, incl lamps and mounting hardware",,,772.2,402.661,0.0
180185,materials_lighting,placeholder,"Metal halide fixture, interior, integral ballast, prismatic glass lens, recess mounted, 250 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,1111.98,1034.58,0.0
180186,materials_lighting,placeholder,"Metal halide fixture, interior, integral ballast, prismatic glass lens, recess mounted, 400 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,578.985,612.645,0.0
180187,materials_lighting,placeholder,"Metal halide fixture, interior, integral ballast, prismatic glass lens, surface mounted, 250 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,611.6,799.425,0.0
180188,materials_lighting,placeholder,"Metal halide fixture, interior, integral ballast, prismatic glass lens, surface mounted, 400 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,881.72,210.371,0.0
180189,materials_lighting,placeholder,"Metal halide fixture, interior, surface mounted, high bay, aluminum reflector, twin unit, 2-400 W, incl lamps, mounting hardware and connections",,,2666.36,1724.3,0.0
180190,materials_lighting,placeholder,"High pressure sodium fixture, interior, recessed, square, 70 W, incl lamps and mounting hardware",,,3561.125,775.651,0.0
180191,materials_lighting,placeholder,"High pressure sodium fixture, interior, recessed, square, 100 W, incl lamps and mounting hardware",,,194.785,174.383,0.0
180192,materials_lighting,placeholder,"High pressure sodium fixture, interior, recessed, square, 250 W, incl lamps and mounting hardware",,,3675.795,160.758,0.0
180193,materials_lighting,placeholder,"High pressure sodium fixture, interior, recessed, square, 1,000 W, incl lamps and mounting hardware",,,8377.6,699.993,0.0
180194,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface, square, 70 W, incl lamps and mounting hardware",,,634.06,736.006,0.0
180195,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface, square, 100 W, incl lamps and mounting hardware",,,1382.4,281.212,0.0
180196,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface, square, 250 W, incl lamps and mounting hardware",,,2711.5,978.45,0.0
180197,materials_lighting,placeholder,"High pressure sodium fixture, interior, pendent, square, 70 W, incl lamps and mounting hardware",,,4789.05,1069.43,0.0
180198,materials_lighting,placeholder,"High pressure sodium fixture, interior, pendent, square, 100 W, incl lamps and mounting hardware",,,569.75,828.522,0.0
180199,materials_lighting,placeholder,"High pressure sodium fixture, interior, pendent, square, 150 W, incl lamps and mounting hardware",,,5265.7,339.66,0.0
180200,materials_lighting,placeholder,"High pressure sodium fixture, interior, pendent, square, 250 W, incl lamps and mounting hardware",,,2078.275,1331.825,0.0
180201,materials_lighting,placeholder,"High pressure sodium fixture, interior, pendent, square, 400 W, incl lamps and mounting hardware",,,4653.1,1127.336,0.0
180202,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 70 W, incl lamps and mounting hardware",,,1339.62,33.434,0.0
180203,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 100 W, incl lamps and mounting hardware",,,1877.68,357.24,0.0
180204,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 150 W, incl lamps and mounting hardware",,,3111.9,864.195,0.0
180205,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 250 W, incl lamps and mounting hardware",,,3197.34,1117.05,0.0
180206,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 400 W, incl lamps and mounting hardware",,,218.5,707.455,0.0
180207,materials_lighting,placeholder,"High pressure sodium fixture, interior, wall, square, 1,000 W, incl lamps and mounting hardware",,,1683.3,1154.06,0.0
180208,materials_lighting,placeholder,"High pressure sodium fixture, interior, integral ballast, prismatic glass lens, recess mounted, 150 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,1501.95,927.725,0.0
180209,materials_lighting,placeholder,"High pressure sodium fixture, interior, integral ballast, prismatic glass lens, recess mounted, 400 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,2591.85,614.067,0.0
180210,materials_lighting,placeholder,"High pressure sodium fixture, interior, integral ballast, prismatic glass lens, surface mounted, 150 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,201.14,455.175,0.0
180211,materials_lighting,placeholder,"High pressure sodium fixture, interior, integral ballast, prismatic glass lens, surface mounted, 400 W, 2' W x 2' L, incl lamps, mounting hardware and connections",,,3119.76,762.846,0.0
180212,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface mounted, high bay, aluminum reflector, single unit, 400 W, incl lamps, mounting hardware and connections",,,1403.675,908.362,0.0
180213,materials_lighting,placeholder,"High pressure sodium fixture, interior, surface mounted, high bay, aluminum reflector, single unit, 1,000 W, incl lamps, mounting hardware and connections",,,1783.08,557.865,0.0
